movie_id,genre_id
8359,35
8359,18
8359,10751
15648,35
15648,18
15648,10751
15648,10749
41823,18
41823,10749
11891,28
11891,35
9362,28
9362,27
9902,27
9902,53
14729,37
14729,36
9455,28
9455,80
9455,9648
9455,53
103731,18
10090,28
10090,12
10090,35
10090,80
164558,99
164558,10402
19905,35
17710,16
17710,10751
75900,18
9515,28
9515,35
9515,80
9515,18
9515,53
27322,35
27322,18
27322,10749
328425,53
328425,9648
14120,12
14120,18
10050,35
10050,10749
1542,35
1542,80
10490,35
87093,18
10029,35
10029,80
10029,53
9893,35
9893,10751
11507,80
11507,9648
11507,27
11507,53
37931,28
37931,12
37931,35
3472,80
3472,18
3472,53
87818,35
13160,35
88005,35
88005,18
88005,10749
88005,878
52067,35
73,18
134597,27
134597,53
24034,16
24034,18
24034,10751
24034,10402
14283,18
14283,53
14283,9648
14283,10402
14283,10749
404,18
13201,28
13201,80
13201,18
13201,10749
209403,35
7942,35
7942,10749
73247,35
73247,10749
73247,10751
253331,18
34043,35
34043,10751
34043,10749
9952,12
9952,18
9952,10752
256924,35
256924,18
256924,10402
82532,18
82532,35
41110,18
41110,10749
134371,18
134371,878
134371,9648
2088,28
2088,80
2088,18
2088,53
10388,28
10388,80
10388,18
10388,9648
10388,53
1640,18
25520,18
25520,10749
27342,28
27342,53
13689,18
13689,10749
67911,35
24664,35
24664,18
329440,27
329440,53
47890,12
47890,9648
47890,53
252512,35
252512,18
252512,9648
55720,18
9613,18
9613,9648
9613,53
29076,28
29076,35
29076,10749
29076,53
29339,12
29339,18
29339,28
29339,10751
68812,53
68812,80
68812,18
32740,28
32740,878
14195,53
14195,35
14195,80
73567,80
73567,18
73567,53
41479,35
41479,18
15394,80
15394,18
15394,53
10071,35
1989,18
1989,10749
91076,18
12779,35
12779,10749
13191,28
13191,12
13191,35
13191,53
11770,28
11770,35
12703,18
64559,35
64559,80
64559,53
222649,18
115872,18
101173,18
101173,53
25350,35
25350,18
10034,28
10034,80
10034,35
20178,35
20178,10749
5072,27
5072,35
5072,53
18191,18
18191,53
31007,18
11546,35
11546,80
41894,18
41894,80
184374,10752
184374,36
184374,18
268171,35
268171,10751
268171,10749
78149,35
24663,35
24663,18
24663,10749
39037,35
39037,10749
22805,35
22805,18
39055,18
39055,10751
245846,18
245846,53
25186,35
15017,35
15017,10749
12245,80
12245,9648
12245,53
49787,18
49787,27
49787,53
16358,35
16358,18
7006,53
7006,18
7006,27
7006,14
66767,10402
66767,18
17622,28
17622,53
283671,10751
283671,16
283671,12
18516,18
18516,10752
217708,18
217708,10749
217708,35
42057,35
42057,10749
17577,28
17577,27
17577,53
17577,878
14608,18
14608,10769
14608,10749
34417,35
15067,28
15067,12
15067,35
15067,37
78383,27
78383,53
43090,18
43090,28
43090,35
43090,37
16614,35
9700,18
9700,10749
10471,35
250066,28
667,28
667,53
667,12
208869,18
208869,28
208869,35
208869,80
86837,18
86837,10749
10306,27
10306,53
106845,27
106845,878
11576,28
11576,12
11576,35
11576,80
219,35
219,18
219,10749
11827,16
11827,878
22820,28
22820,35
22820,53
31174,18
31174,10752
244316,28
244316,27
244316,53
37737,18
37737,28
37737,10749
62215,18
62215,878
66125,18
66125,35
66125,10751
132316,18
132316,10749
348,27
348,28
348,53
348,878
30497,27
27586,18
27586,10402
14811,18
14811,10749
660,12
660,28
660,53
68684,27
68684,35
68684,878
40794,35
40794,18
40794,10749
9400,18
9400,28
9400,80
16162,18
16162,35
10585,27
10585,53
2359,99
238636,27
238636,53
10472,35
10472,18
10472,10751
10472,10749
11282,35
11282,12
6521,18
6521,53
14181,80
14181,18
14181,53
1621,35
9656,27
9656,53
16428,35
16428,10749
10705,10752
10705,18
10705,36
10705,28
10705,10749
8272,18
24621,35
24621,10749
1619,28
1619,80
1619,18
1619,53
9685,35
9685,18
14425,35
14624,10749
14624,18
14624,10751
10179,28
10179,878
10179,35
15568,18
14057,35
14057,18
14057,10749
12621,35
12621,10402
1808,18
1808,10402
293670,27
293670,9648
67675,99
67675,10402
67675,10751
27329,18
27329,10769
27329,36
27329,10752
29514,27
29514,53
250349,35
12454,35
12454,18
39806,18
15699,18
15699,10751
15699,10769
8883,80
8883,18
8883,36
8883,10752
17926,35
17926,10749
291081,53
291081,9648
291081,80
291081,18
41248,18
41248,10749
25968,18
25968,10749
9671,12
9671,35
52010,16
52010,878
11588,53
11588,9648
11588,878
43418,18
43418,36
43418,10752
71157,18
13483,53
13483,80
13483,9648
333355,28
333355,12
333355,16
333355,14
333355,878
327833,53
327833,28
327833,18
1547,27
1547,35
25196,18
25196,10402
25196,10749
16323,18
16323,10402
16323,10749
175528,35
8069,878
71805,12
71805,10751
9451,35
16727,18
272693,10749
272693,35
10696,18
10696,10749
150202,27
150202,18
150202,53
19644,28
19644,18
19644,36
29963,18
29963,10749
26022,18
26022,10749
152747,28
152747,12
152747,18
62676,12
62676,18
62676,53
20360,18
20360,10769
20360,10749
1116,18
1116,36
1116,10752
185008,10749
11620,18
11620,36
11620,10749
14353,27
14353,35
14353,10402
14353,878
11818,12
11818,18
11818,28
680,53
680,80
11176,12
11176,35
11176,10751
242582,80
242582,18
242582,53
11217,35
11217,27
15121,18
15121,10751
15121,10402
15121,10749
2619,35
2619,14
2619,10749
773,35
773,18
235,80
235,18
170,27
170,53
170,878
14114,18
10734,80
10734,18
37964,35
37964,10749
28121,35
28121,53
28121,80
28121,10749
40807,35
40807,18
10885,27
10885,9648
10885,53
225565,35
225565,10749
16471,35
385736,12
11971,18
11971,35
11971,10749
668,12
668,28
668,53
11596,27
11596,53
11596,9648
11596,14
14429,18
14429,35
14429,10749
14429,10751
13751,18
9490,35
9490,80
14536,35
1359,53
1359,18
1359,80
9962,18
9962,35
9962,10749
15049,28
15049,35
15049,80
22821,28
22821,53
22821,80
42819,18
209263,35
209263,18
209263,10749
37735,35
59930,35
59930,18
59930,10749
10873,18
10873,27
51588,35
23570,35
23570,10749
19489,35
14629,35
14629,18
14629,10749
8293,18
8293,10749
291270,16
291270,35
291270,18
291270,10749
44009,35
44009,18
1958,35
1958,53
1958,10402
1958,80
1958,9648
13154,28
13154,53
26618,35
26618,80
26618,18
26618,53
43923,35
43923,18
46138,35
46138,18
46138,36
45791,18
26306,18
26306,10749
110683,18
110683,12
26963,16
26963,10751
26963,14
198277,35
198277,10402
198277,10749
198277,18
7870,18
7870,10749
13072,18
13072,28
13072,53
153397,10770
153397,10749
153397,18
30141,35
30141,10402
30141,9648
30141,80
17044,18
17044,10749
17044,10752
10288,10749
10288,35
10288,18
10288,27
12183,35
12183,18
12183,10749
44147,28
44147,35
12192,80
12192,27
12192,53
36597,18
13197,28
13197,80
13197,18
13197,9648
13197,53
10913,35
10913,80
10913,18
10913,10749
251321,18
149,878
149,16
10425,18
10425,28
10425,53
10425,80
49081,18
256687,28
256687,18
256687,53
220488,35
220488,10749
1544,18
1544,35
1544,10749
374461,18
302,53
302,80
182873,28
182873,18
21512,28
21512,12
21512,878
389425,28
389425,80
389425,53
403,35
403,18
29461,35
29461,18
33542,80
33542,28
33542,35
33542,53
283708,18
283708,10752
9388,35
9388,18
1691,27
24684,18
24684,10749
2610,35
2610,18
2610,10749
11308,35
11308,18
11022,28
11022,80
11022,18
11022,53
34341,35
15365,28
15365,12
15365,35
15365,80
36046,18
36046,10749
12569,35
24356,18
24356,10402
55903,18
55903,53
55903,80
55903,10769
2577,18
2577,10749
2577,878
2577,53
103903,35
73873,18
312113,18
312113,28
312113,80
14165,10751
14165,35
14165,10749
2011,16
2011,18
45650,53
45650,12
45650,14
7735,18
7735,53
301365,53
301365,27
25941,53
25941,80
25941,18
25941,28
29064,27
29064,53
7326,35
7326,18
7326,10749
326284,28
681,12
681,28
681,53
238,18
238,80
535,18
535,10402
535,10749
19913,35
19913,18
19913,10749
713,18
713,10749
77930,18
77930,35
10727,53
10727,27
253,12
253,28
253,53
17908,35
17908,18
17908,10751
8390,35
8390,10749
57119,35
3291,18
3291,36
398,80
398,18
8068,53
8068,28
8068,80
10803,12
10803,28
10803,10749
10803,878
682,12
682,28
682,53
10117,28
10117,12
10117,35
10117,80
10117,18
9392,12
9392,27
24977,99
79316,27
2074,35
2074,10749
1696,18
1696,27
1696,80
308639,80
308639,18
308639,35
22314,18
22314,28
22314,53
22314,80
2662,27
77156,27
77156,28
77156,53
77156,878
12573,35
12573,18
44718,35
44718,18
44718,9648
11342,12
11342,35
11342,14
11342,27
241771,10749
241771,18
34653,18
34653,10749
11051,18
14578,10749
14578,35
14578,18
57825,18
57825,35
57825,10402
57825,10749
9555,12
9555,18
9555,28
9555,36
15581,35
13006,53
13006,28
13006,27
13006,878
13006,80
16651,28
16651,12
16651,18
16651,10751
4251,18
4251,10749
12400,18
39053,35
39053,18
39053,10749
104896,18
104896,10751
14112,18
14112,80
12271,18
71859,18
71859,53
226354,18
226354,10751
48620,28
48620,18
33676,35
37080,18
37080,10749
25388,28
25388,12
25388,18
25388,10752
11687,14
11687,35
11687,878
39210,35
39210,18
30128,35
30128,18
31535,35
44835,18
192134,35
192134,80
192134,18
1956,9648
1956,18
1956,12
24985,18
24985,10749
306745,10749
306745,18
47088,35
110402,18
110402,878
27004,80
27004,53
27004,35
15013,18
8374,28
8374,53
8374,80
277519,80
277519,53
78381,27
78381,53
164372,16
164372,14
294512,10751
294512,16
294512,35
294512,12
8879,10749
8879,37
13001,12
13001,878
9571,35
9571,18
13649,35
13649,18
13649,10751
13649,10402
325373,18
325373,10749
334527,53
334527,80
334527,18
2211,18
2211,36
2211,10749
13919,35
13919,18
14576,28
14576,53
14576,80
82505,27
82505,53
46738,18
46738,10752
46738,9648
38970,18
38970,35
38970,10749
41009,28
41009,35
41009,80
41009,18
7347,18
7347,28
7347,80
250546,27
38415,35
38415,18
38415,10769
38415,10749
650,80
650,18
16620,18
16620,10402
25113,35
25113,18
25113,10749
11033,27
11033,9648
11033,53
34723,28
34723,12
34723,18
34723,10751
9430,80
9430,35
9430,53
8998,35
8998,18
8998,10749
10514,878
10514,53
10496,27
10496,53
1591,18
76025,18
4836,18
4836,53
4836,80
14631,18
87499,18
87499,53
18923,10749
18923,18
26665,18
26665,35
26665,10769
28089,18
28089,36
62255,28
62255,18
62255,53
62255,12
5708,18
218,28
218,53
218,878
338,35
338,18
338,10749
21641,18
10925,35
10925,27
2293,10749
2293,35
621,10749
792,18
792,10752
792,28
1777,99
642,36
642,18
642,37
642,80
433,35
433,10751
433,14
16619,18
1725,80
1725,18
1725,10402
11977,35
20322,35
20322,18
20322,10749
16158,35
16158,18
16158,10749
629,18
629,80
629,53
10160,27
10160,53
11452,35
11452,10749
12163,18
12163,10749
32275,37
13785,35
1103,878
1103,28
36739,35
36739,18
14144,35
14144,10751
10622,80
10622,28
10622,35
13370,35
13370,10402
11191,35
11191,18
11191,10749
10215,35
10215,18
10215,14
10215,10749
25066,80
25066,27
25066,53
1523,18
11361,27
11361,53
92591,35
92591,80
92591,18
57612,99
12509,18
12509,10749
15256,35
15256,18
15256,10749
83686,18
83686,53
80304,35
80304,37
28053,18
28053,35
67913,28
67913,35
67913,53
67913,80
13991,35
1443,18
1443,10749
8545,35
8545,18
19556,35
19556,10749
231576,18
231576,35
16172,35
13403,35
13403,10402
15797,28
347764,9648
347764,18
347764,53
347764,27
13537,18
13537,36
20794,35
20794,80
20794,53
31064,18
31064,53
576,12
576,37
13990,18
11583,53
11583,12
11583,18
11583,80
18602,18
27549,28
27549,12
27549,14
27549,878
59728,18
10930,18
32395,18
58882,18
58882,36
7547,18
7547,10749
35944,28
35944,35
42222,18
13827,35
44260,99
9282,80
9282,18
9282,53
38940,28
38940,53
35689,80
35689,9648
35689,53
97614,80
97614,18
97614,53
37206,18
37206,10751
58626,28
58626,53
183894,10749
183894,35
183894,18
837,27
837,9648
837,878
1555,18
1555,35
1555,10749
244783,18
16564,18
16564,36
16564,10752
168027,35
3482,28
3482,18
3482,53
3482,10752
135595,18
135595,53
8982,28
8982,80
8982,18
8982,53
89861,35
455,35
455,18
455,10749
57022,18
14351,28
14351,12
14351,18
147767,28
147767,35
10664,53
10664,27
55567,35
55567,10402
55567,10751
9277,35
9277,80
9277,18
9443,18
9443,36
16186,35
16186,18
16186,10749
7863,18
138697,10749
138697,35
138697,18
11901,37
1548,35
1548,18
11889,18
11889,10749
33155,35
33155,878
5528,18
321,35
321,10749
4997,80
4997,18
4997,9648
4997,53
925,18
27451,18
73532,18
73532,35
979,18
979,53
979,80
979,9648
193722,35
193722,18
7913,18
253253,18
51995,35
51995,53
51995,28
51995,18
13173,35
22908,18
22908,35
22908,10769
70670,53
70670,80
84204,878
84204,35
84204,53
84204,27
25248,35
25248,18
230266,18
16633,878
16633,18
16633,14
16633,10749
63006,18
63006,28
63006,80
63006,10769
91586,27
91586,53
215,27
333371,53
333371,878
333371,18
9012,99
9012,35
345911,27
345911,53
72571,27
242512,27
10072,27
10072,53
211954,35
211954,18
82990,27
29912,18
11843,35
11284,27
11284,53
11284,35
504,80
504,18
173,12
173,18
173,878
227348,27
227348,53
1955,18
1955,36
152532,18
152532,36
243940,53
243940,27
77,9648
77,53
157547,27
2295,35
71,18
71,35
71,10402
147773,35
147773,18
16096,35
24266,10751
24266,18
24266,28
24266,37
24266,10749
16508,16
16508,10751
16508,35
2895,18
15660,18
59968,35
59968,18
323677,28
323677,18
19848,18
256274,27
256274,53
235271,18
235271,53
45153,18
284293,18
24973,36
24973,18
21610,28
21610,80
21610,53
10283,27
10283,53
8346,35
8346,18
8346,10749
122081,18
122081,80
10987,27
10987,53
1391,18
1391,10749
747,27
747,35
14745,18
14745,27
26748,18
26748,9648
26748,10749
11357,27
11357,53
24913,27
24913,9648
13776,35
13776,18
14854,28
14854,80
14854,18
14854,10749
14854,53
14854,37
50357,27
50357,53
50357,878
13090,35
13090,18
192141,28
192141,53
16441,28
16441,14
29996,18
29996,36
29996,10749
29996,10752
351819,10749
351819,35
14834,18
14834,10749
22649,18
22649,10749
22649,10752
378200,35
378200,10749
20455,14
20455,16
20455,878
20455,10751
13193,35
13193,18
11042,35
11042,80
11042,18
10786,28
10786,12
10786,18
10786,10749
12484,28
12484,12
12484,27
12484,53
17339,28
17339,12
17339,10752
17339,53
11959,35
9900,35
14662,35
14662,18
335,37
15745,28
15745,35
15745,53
17431,878
17431,18
21014,35
78394,99
10217,18
46332,18
46332,36
13996,35
13996,18
3028,35
3028,27
3028,878
1024,18
1024,14
343795,18
45658,35
45658,18
45658,10749
16148,35
16148,80
16148,9648
16148,53
4553,53
4553,18
36351,18
36351,80
245916,53
245916,80
245916,18
245916,9648
27585,18
1415,35
1415,18
1415,80
313922,27
313922,80
313922,53
14474,35
14474,18
14474,10749
199933,18
199933,878
199933,9648
13685,35
13685,80
13685,18
8744,80
8744,18
8744,53
38428,18
38428,10769
38428,36
8847,99
39269,18
46838,35
46838,27
51384,18
51384,10749
56930,28
56930,18
56930,10749
41730,35
41730,18
18442,27
18442,878
18442,53
298312,27
298312,53
11600,18
11600,10752
71547,10749
71547,53
57876,27
57876,53
57876,878
77495,53
13849,27
13849,35
13849,80
13849,53
14849,18
14849,14
14849,35
12486,35
12486,99
19615,18
244403,10402
244403,18
244403,35
292481,10751
292481,16
340816,10749
340816,35
78814,10770
78814,80
78814,18
78814,53
297596,53
297596,18
299552,28
299552,53
299552,10752
11935,18
11935,28
11935,53
11935,878
113406,35
113406,18
447027,10751
290825,35
290825,14
290825,27
290825,53
361159,27
361159,28
12555,35
12555,18
31175,18
31175,35
12498,18
77949,27
77949,53
1690,27
8435,35
8435,18
64720,53
64720,18
49365,27
49365,53
11404,18
11404,35
300706,35
16337,27
11577,37
77987,18
77987,53
77987,80
40185,18
40185,10749
68202,35
68202,10749
8981,18
8981,10751
10914,28
10914,35
10914,18
10914,37
50848,18
50848,35
50848,10749
166624,18
166624,35
10822,18
10844,18
9336,35
9336,80
5689,10749
5689,12
5689,18
712,35
712,18
712,10749
13342,35
10339,12
10339,18
1429,80
1429,18
9303,80
9303,18
9303,10749
9303,53
641,80
641,18
27686,10402
27686,10749
65749,18
65749,10769
65749,10749
6106,18
252680,35
141,14
141,18
141,9648
66607,28
66607,35
66607,10769
17139,18
17139,10769
17139,36
12079,35
12079,80
12079,18
39800,35
39800,18
4550,18
4550,53
62116,18
9991,35
9991,18
13807,28
13807,80
13807,53
68818,12
68818,28
68818,37
12093,80
12093,18
36419,18
36419,27
36419,9648
36419,53
281730,35
281730,18
281730,53
510,18
362105,35
362105,27
10970,35
375290,53
375290,28
375290,18
375290,36
17663,18
17663,10751
270938,12
270938,28
116613,28
116613,18
116613,80
11826,80
11826,18
11826,53
29920,18
29920,53
29920,80
1088,18
1088,10751
26379,18
26379,10751
26379,10769
34069,53
34069,9648
34069,878
10947,35
10947,18
10947,10751
10947,10402
10947,10770
47452,18
47452,10749
47452,10769
3040,14
3040,28
3040,53
11386,10749
11386,80
11386,18
11386,53
10246,35
29426,27
29426,878
10331,27
153,18
703,35
703,18
703,10749
27191,28
27191,18
27191,10749
1365,18
1365,10749
287424,27
451,18
451,10749
165864,27
165864,35
987,10749
987,18
987,35
241251,53
40494,18
39781,35
39781,18
8337,28
8337,27
8337,878
8337,53
5925,12
5925,18
5925,36
5925,53
5925,10752
8357,99
146203,27
146203,53
85350,18
512,35
512,9648
13408,28
13408,35
47816,28
47816,35
47816,10749
10744,18
10744,10749
11536,18
11536,28
11536,10749
9782,18
9782,53
18713,35
18713,80
6537,27
6537,18
6537,53
184345,35
184345,27
1809,35
1809,18
1809,10749
2370,28
2370,18
2370,9648
2370,53
9809,35
9809,80
5,80
5,35
11013,35
11013,18
11013,10749
19153,99
10132,18
16448,10402
16448,35
15122,35
15122,10749
8141,35
8141,80
8141,53
8141,10749
1546,35
1546,18
48572,27
48572,28
48572,53
14517,14
89708,18
89708,99
27551,14
27551,12
64678,18
64678,10749
309503,53
309503,18
14293,35
14293,18
14293,53
15059,18
103328,18
103328,14
157847,18
25719,80
25719,35
25719,10749
48309,80
48309,18
48309,27
48309,53
27723,35
20468,35
20468,10769
242575,18
44945,80
44945,18
44945,53
29122,35
29122,80
125123,35
125123,10749
111190,18
133575,18
133575,10749
54580,18
52015,18
52015,27
52015,28
52015,53
52015,878
34941,18
227975,18
60422,35
60422,18
81390,12
81390,28
81390,53
81390,80
10981,35
10981,14
10981,878
225235,18
14902,18
14902,35
14902,36
14902,10402
121676,53
121676,10749
22301,28
22301,18
22301,36
20065,35
20065,18
20065,10749
257087,27
46420,27
114635,27
158150,35
158150,10749
158150,10770
251979,10749
251979,12
251979,18
874,18
874,36
10774,18
770,18
770,10749
770,10752
266102,18
29715,10752
29715,37
25209,28
25209,35
25209,10402
25209,10749
25209,37
37495,35
37495,80
37495,18
29262,18
34769,18
34769,28
34769,35
34769,80
35032,10402
35032,10749
5178,18
5178,35
5178,10749
8618,35
8618,18
3116,18
9427,35
813,35
352978,53
352978,12
352978,28
10634,35
9516,18
9516,28
9516,80
16288,27
23330,28
23330,35
23330,37
18900,80
18900,18
27029,18
26268,28
26268,18
26268,53
26268,80
26268,9648
573,80
573,18
573,9648
573,53
310131,9648
310131,27
40505,28
40505,35
11363,35
11363,10749
3033,18
25376,80
25376,18
25376,9648
25376,10749
22007,27
22007,53
765,27
765,35
765,14
10615,28
10615,35
205321,10770
205321,27
89540,18
89540,10769
46146,14
46146,27
38007,35
38007,10749
14256,35
14256,18
540,28
370464,80
370464,28
20055,80
20055,18
20055,9648
20055,53
224569,28
224569,80
224569,35
224569,53
395766,18
39303,27
39303,53
39303,9648
142061,28
142061,16
370662,99
252360,28
252360,12
252360,18
252360,14
256740,28
256740,18
256740,53
299145,18
241766,80
241766,9648
241766,53
12535,35
12535,10402
1667,99
1667,10751
50839,53
50839,18
86549,18
13973,35
13973,18
244786,18
598,18
598,80
11129,35
11129,18
75861,18
75861,10402
13551,9648
13551,18
13551,80
13551,53
103663,18
850,35
850,10751
12586,18
12586,10749
11564,28
11564,18
11564,27
11564,80
11564,53
301748,35
108346,10749
108346,18
8841,18
805,27
805,18
805,9648
11697,37
22051,18
22051,10749
436,18
436,53
436,80
55347,18
55347,10749
55347,35
10070,28
10070,35
10070,27
8469,35
658,12
658,28
658,53
125490,878
125490,27
1585,18
1585,10751
1585,14
627,18
627,80
23618,35
41436,27
41436,53
10162,35
10162,10749
1430,99
259943,18
10014,27
11257,18
11257,10749
158015,878
158015,27
158015,53
82507,27
82507,53
82507,9648
20337,35
261,18
261,10749
1685,12
1685,878
1685,9648
20737,35
20737,10751
20737,18
10991,12
10991,14
10991,16
10991,28
10991,10751
10225,27
10225,9648
10225,53
826,18
826,36
826,10752
34086,35
34086,10751
34086,878
5854,35
5854,80
5854,53
284,35
284,18
284,10749
10285,14
10285,27
10285,53
5780,9648
5780,53
292,35
292,99
292,10402
223485,10749
223485,53
223485,37
29463,18
29463,10402
29463,10749
18065,28
18065,35
18065,80
22013,18
821,18
821,36
53862,35
53862,10749
3089,37
30139,35
30139,10749
132344,10749
132344,18
15582,35
15582,14
15582,10751
15158,28
15158,27
15158,878
15158,53
44634,18
30309,35
30309,18
7509,18
7509,10769
7509,10749
10557,35
23531,35
23531,10749
28005,18
28005,36
28005,10749
40247,35
40247,18
252,10751
252,14
24126,14
24126,27
24126,878
13982,35
13982,80
16642,18
16642,10749
17734,18
18892,35
549,18
549,36
121986,35
121986,18
868,80
868,18
10683,35
10683,18
17995,35
17995,99
246403,35
246403,27
670,18
670,53
670,9648
670,28
35691,28
35691,18
35691,10751
35691,53
49010,28
49010,35
49010,53
317930,28
317930,35
11229,35
11229,18
11229,53
22488,10770
22488,28
22488,18
22488,10751
24469,18
82533,35
82533,10749
50942,27
50942,878
50942,53
84174,35
84174,10749
34099,18
34099,10402
34099,10751
79940,35
342,35
342,18
281230,10752
281230,18
281230,36
38033,27
38033,53
100975,18
100975,35
38541,878
39563,18
39563,27
39563,10749
234212,53
234212,27
27404,35
170480,35
170480,10751
71866,18
192210,28
192210,18
192210,53
180296,35
157058,35
70006,18
70006,28
26039,28
26039,80
26039,18
26039,53
79587,18
79587,35
176077,53
260947,9648
260947,53
342502,53
43213,28
43213,80
43213,53
44594,35
44594,18
44594,10749
666,18
248,35
248,18
325173,80
325173,28
55831,35
55831,18
55831,10749
351043,53
351043,9648
351043,18
351043,27
43942,99
10226,27
10226,53
10226,9648
66942,10749
66942,35
66942,18
356483,53
356483,28
356483,27
10476,18
239,35
239,10749
10281,27
10281,53
630,12
630,10751
630,14
3034,35
3034,878
13025,27
13025,28
13025,878
21461,35
21461,18
21461,10749
55306,18
17264,12
17264,10751
16016,28
16016,12
16016,16
16016,35
16016,878
15875,12
15875,35
15875,10749
5900,35
5900,18
43306,18
43306,10749
43306,10752
11072,37
11072,35
9730,27
9730,53
209274,18
26371,18
26371,10749
14137,35
291,99
14139,878
14139,53
33106,28
33106,12
33106,35
33106,18
33106,10769
8875,27
8875,53
872,35
872,10402
872,10749
72914,99
139038,35
139038,27
126509,99
9591,35
9591,18
10676,27
10676,9648
10676,878
1687,28
1687,878
24748,28
24748,18
24748,37
181330,35
181330,99
468,18
468,10749
401,35
401,18
401,10749
76,18
76,10749
50538,27
50538,9648
50538,53
25636,35
25636,18
25636,10749
19316,35
19316,10749
21074,18
84329,878
84329,35
84329,18
84329,80
20,18
20,10749
157386,35
157386,18
157386,10749
13007,35
13007,99
13518,99
13518,18
116584,18
46849,18
40428,99
17334,35
17334,10749
1698,27
1698,53
20764,18
20764,878
20764,53
45132,35
45132,28
45132,18
76706,35
76706,10751
254472,35
254472,27
332285,27
49471,18
13569,18
13569,27
13569,53
7512,12
7512,35
7512,878
356216,80
11798,18
11798,80
146631,28
146631,12
146631,878
43546,35
43546,10402
61038,18
61038,10751
78373,35
78373,18
78373,10751
17820,10402
17820,10749
74457,18
283384,53
19933,14
19933,12
19933,16
19933,35
19933,10751
19933,10402
756,16
756,10751
756,10402
433715,53
433715,18
9728,27
9728,53
9731,27
9731,53
9916,18
309425,14
309425,18
14156,53
14156,10749
43610,18
360339,53
360339,18
31163,35
31163,10749
31163,10769
297621,10749
297621,35
297621,10402
16205,28
16205,35
16205,27
887,18
887,36
887,10749
9517,80
9517,18
6007,35
6007,18
364083,18
364083,80
8329,27
8329,9648
69640,18
69640,9648
69640,53
347548,53
347548,27
347548,878
322443,12
322443,18
322443,37
657,28
657,53
657,12
28165,35
28165,27
28165,28
11561,35
11561,10749
11561,878
270303,27
270303,53
11624,35
595,80
595,18
8810,12
8810,28
8810,53
8810,878
12207,28
12207,35
226,80
226,18
92182,27
92182,9648
582,18
582,53
72213,18
990,18
55604,12
55604,18
55604,10749
9662,12
9662,16
9662,35
9662,18
20862,18
20862,35
2771,35
2771,18
80,18
80,10749
55,18
55,53
11023,80
11023,18
33667,18
33667,10749
39013,18
11194,99
11194,28
11194,12
43839,18
43839,10402
43839,10749
1382,35
1382,18
44639,99
301351,18
301351,10402
301351,10749
4816,80
4816,18
7873,80
7873,18
7873,53
7873,28
331190,80
331190,18
331190,53
15186,35
15186,18
15186,10749
17994,27
1378,10749
1378,18
1378,35
8885,18
8885,16
8885,10752
12901,99
250124,18
250124,10749
14284,99
57120,18
57120,37
12228,36
12228,99
22617,18
22617,28
22617,53
55561,35
55561,18
42889,35
10656,28
10656,53
24363,35
24363,18
13121,35
13121,27
24746,28
24746,12
24746,878
12109,18
12109,35
12109,10402
27023,35
22913,35
22913,18
22913,10749
273899,18
20653,16
20653,10751
20653,10769
67373,18
67373,28
67373,53
171759,12
171759,10751
206296,35
206296,18
206296,10402
206296,10749
35219,35
35219,18
35219,9648
35219,53
28260,35
28260,878
28260,10749
28260,27
7515,18
7515,28
7515,10749
13075,18
335866,27
335866,878
13510,27
13510,53
215881,53
18238,27
18238,35
22600,18
22600,28
22600,80
22600,10769
12612,53
12612,18
12612,80
50698,53
50698,27
115210,27
34335,80
34335,18
34335,27
34335,53
459488,99
11302,35
119458,53
20406,28
20406,12
20406,18
3766,80
3766,18
3766,9648
18616,27
18616,53
18808,28
18808,12
18808,18
95755,35
95755,80
198062,35
188652,35
188652,14
188652,10402
174311,35
174311,18
12602,9648
12602,27
12602,36
153795,35
153795,18
17768,35
17768,10402
13516,99
98549,28
98549,12
98549,36
98549,37
312793,878
312793,35
309919,53
309919,9648
309919,27
309919,18
299553,53
21309,80
21309,18
32235,14
32235,18
32235,878
329540,53
329540,28
26388,18
26388,53
26388,9648
49020,18
49020,35
49020,10749
159037,99
159037,18
159037,36
12838,18
157293,18
157293,10402
14048,53
14048,99
14048,80
14048,36
356987,18
356987,53
295886,18
38358,27
38358,18
38358,53
33511,18
702,18
935,18
935,35
935,10752
542,18
542,10749
84175,18
84175,14
1705,28
1705,878
62677,18
62677,10402
50875,18
50875,53
260778,35
260778,10749
58492,35
58492,99
44562,35
37232,12
37232,18
37232,10769
4929,37
36334,80
36334,18
9783,27
9783,53
386826,53
386826,35
386826,27
205126,28
205126,878
98557,35
98557,10749
104,28
104,18
104,53
10894,18
10894,27
10894,53
10894,10749
246449,12
246449,10751
32579,18
1688,28
1688,878
1999,18
1999,53
43947,53
43947,80
43947,27
24066,35
24066,80
9709,18
9709,53
9709,10749
191714,18
191714,10749
25312,18
25312,10749
34106,35
34106,10749
11426,10752
11426,18
11426,10749
13909,37
206284,18
206284,10402
27455,35
27455,18
66468,18
66468,80
66468,53
7973,18
7973,35
7973,10749
283686,53
283686,27
15976,18
15976,10749
592,80
592,18
592,9648
74084,10749
1651,80
1651,18
1651,10749
25428,18
25428,9648
298584,27
10758,35
11690,28
3083,35
3083,18
9344,18
9344,80
10707,35
10707,18
15647,35
308529,28
308529,18
4174,18
4174,9648
4174,53
20156,18
20156,9648
9464,10749
9464,35
9464,80
9464,18
49018,27
49018,53
13820,35
13820,80
13820,878
