movie_id,production_company_id
48231,2844
48231,19245
48231,78702
3509,380
3509,11509
3509,11510
3509,14315
82684,711
82684,10221
12142,1062
12142,1063
12142,1064
12142,1632
12142,2998
23367,491
23367,2454
23367,10221
10740,8
10740,12
10740,839
10740,54030
10740,54031
241239,6735
241239,6736
241239,7493
241239,14861
241239,14862
241239,41077
241239,53656
14582,164
14582,16193
14582,17457
14582,22481
14914,33
14914,158
14914,655
14914,8849
3902,1205
3902,1208
3902,1422
3902,1512
3902,2506
3902,7416
3902,14737
3902,17594
3902,72153
77948,491
77948,1224
77948,8083
77948,8084
77948,8085
77948,23625
21755,308
21755,491
21755,1205
4960,1785
128,14
128,10342
128,12516
128,20192
40932,8263
16608,2326
16608,2452
16608,3205
16608,3207
16608,4024
16608,20455
16608,20456
334531,23596
334531,50496
32316,4
7299,7405
7299,35304
13405,1380
13405,9206
13405,74695
13405,78322
13405,86061
19457,14
19457,376
314385,81
314385,39443
314385,73249
8953,528
8953,3153
8953,11671
29078,2233
29078,2234
29078,2978
29078,4059
29078,23359
46503,308
10448,335
10448,2630
10448,6194
10448,38178
10448,60546
13688,2798
10353,9
10353,5358
10353,16804
10353,18367
43935,1172
43935,7218
43935,7219
44638,14
44638,9195
241257,308
241257,784
241257,4908
241257,5444
241257,7493
241257,29564
14538,2921
14538,3965
13250,152
13250,212
13250,597
13250,4564
13250,8582
13250,11567
13250,11568
13250,11569
133931,564
133931,5113
133931,10884
133931,25032
133931,25033
133931,25034
133931,33805
280871,82667
184341,7289
184341,52064
184341,52065
184341,52066
334074,925
334074,8880
334074,10254
334074,54409
199373,3604
199373,5830
199373,6715
199373,6819
199373,10405
199373,27993
199373,30023
199373,31832
199373,31833
14202,741
14202,1557
14202,2297
14202,2448
14202,7999
14202,11027
14202,12259
14202,12260
14202,12261
14202,12262
6968,753
6968,986
6968,5755
6968,7025
6968,7201
6968,7333
6968,19477
6968,73872
581,335
581,2630
52449,5
52449,748
12150,42
11247,5367
11247,6194
11247,8807
11247,46051
4232,979
4232,7405
9378,441
9378,1786
9378,6194
9378,23503
694,88
694,6194
694,11272
105,33
105,56
105,20448
11377,1786
11377,6194
26367,35
385383,74413
41210,771
41210,2570
41210,7382
12090,306
12090,3929
12090,19352
62630,7178
62630,7299
62630,7300
16110,769
16110,2268
16110,37618
29427,4916
29427,6735
29427,6736
29427,12807
129,10342
244114,1268
244114,5686
244114,10284
2669,10308
203833,264
203833,711
203833,5219
13523,3250
13523,10067
13523,11843
25195,33
25195,158
25195,1266
25195,6363
25195,58262
17277,4
17277,10253
50725,23
50725,134
50725,7295
50725,19855
82631,2605
82631,10221
82631,59391
73191,3592
22479,8
22479,7832
22479,37163
340611,1785
10065,2481
10065,7405
10065,8411
10065,14718
2757,267
2757,278
2757,1274
2757,8856
2757,10565
2757,23227
11683,33
11683,2995
11683,55518
11683,55519
244339,20542
244339,20543
1878,33
1878,491
1878,1591
1878,53460
1878,53461
23082,2531
23082,2723
23082,6194
23082,11845
23082,13769
23082,14358
23082,14718
195589,33
195589,16615
195589,17393
854,12
854,552
2280,18
2280,306
2280,21451
496,306
496,20567
8835,2527
8835,8411
157,4
8643,126
8643,1838
8643,3287
10402,2608
10402,6370
10402,9195
218043,16558
9043,711
21301,8411
10147,5
10147,14722
10147,71989
816,12
816,594
816,595
302688,33
302688,4171
302688,7429
302688,12026
60307,711
60307,5420
106,306
106,840
106,1302
106,1885
106,5263
106,5264
279,6194
8617,2514
10625,4
10625,1756
10625,89094
10934,679
10934,3983
10934,9195
10934,12207
5279,987
10013,70
10013,559
194662,9015
194662,10104
194662,22213
194662,47169
194662,52660
160588,12966
9829,33
9829,694
9829,737
9829,10163
10028,33
10028,2527
10028,41963
10535,915
790,494
790,495
790,498
43959,551
43959,559
43959,3235
43959,7263
43959,10156
10364,4
10364,73862
16991,923
16991,2609
9610,499
1578,60
25643,33
25643,4403
25643,4404
25643,7295
25643,7419
25643,11953
11904,4
11904,56
28665,60
28665,126
28665,8411
44115,43
44115,6194
44115,6708
44115,7981
44115,9349
44115,10892
44115,20076
10569,27
10560,5
333348,23
333348,4205
333348,5490
20483,711
20483,1757
20483,11672
20483,19352
20483,23790
11457,12
321697,33
321697,258
321697,923
321697,1557
321697,4220
321697,6708
19840,289
19840,436
19840,2890
19840,6332
19840,11755
22327,7405
38665,1584
2575,5
2575,3201
11644,1819
146227,1786
146227,2982
146227,3608
146227,12075
146227,19719
146227,28176
146227,36109
146227,68548
146227,68549
146227,68550
68924,43
68924,10565
68924,53473
253235,97
253235,31832
253235,32245
22102,5
22102,6313
18701,805
10068,8411
10068,11670
10068,22297
10068,22298
10068,22299
848,4
848,3166
36811,16923
36811,44224
522,9195
130150,2130
130150,9350
130150,32157
12246,886
12246,1972
12246,11996
12246,16522
12246,16524
13809,694
13809,1786
13809,2900
13809,6194
27380,2521
27380,16379
10549,97
10549,6189
33870,2814
245703,6194
245703,19246
245703,50914
10739,27
10739,247
10739,291
10739,5358
127560,1471
127560,1632
127560,3207
127560,12075
127560,15577
127560,15578
37903,223
37903,224
37903,779
37903,1972
10017,10165
10017,10166
10017,59346
11468,97
11468,3982
193613,11448
193613,11486
17436,3319
43434,2254
43434,5358
43434,6111
43434,11394
31166,2195
31166,5358
31166,7799
31166,10031
31166,11444
31166,21605
31166,21606
69848,3631
69848,11601
69848,55465
69848,55776
69848,55777
69848,55778
8408,2482
8408,2483
8408,5822
332411,2373
332411,3084
332411,73316
332411,76777
9389,2203
9389,5381
9389,7089
9389,18367
9626,3418
9626,8411
9626,10308
75638,4908
75638,6538
75638,6778
75638,9335
75638,9974
75638,10254
75638,11068
75638,16055
75638,22862
75638,22863
75638,58260
8363,5
8363,10105
15670,35
15670,3096
290555,5106
290555,8147
290555,49925
8328,491
8328,2378
8328,9195
10982,308
10982,7580
10982,49126
205,35
205,60
205,564
205,1205
205,2760
205,7495
205,11912
205,19834
1620,306
1620,444
1620,867
1620,6896
1620,11746
1620,11747
175541,43
175541,85720
241254,3604
241254,10405
241254,33831
241254,33832
1933,44
1933,104
1933,692
1933,778
1933,779
1933,7405
1933,53009
679,306
679,396
679,19747
11113,6194
3597,441
3597,1236
3597,1464
193893,306
193893,28787
193893,28788
9675,43
9675,1187
9675,12157
9988,2773
948,14323
948,22814
21765,6255
21765,8411
146304,6292
7516,33
7516,694
7516,7295
7516,7419
7516,10163
41439,1632
41439,2061
41439,6680
2752,14
2752,33
2752,10163
9429,4
9429,2822
38117,5490
38117,54502
38117,60600
9792,43
9792,444
9792,445
9792,1600
13778,4
13778,2608
228203,2
228203,22881
41382,2780
41382,49966
13960,6194
114150,12365
26602,2184
26602,6194
10223,4
16028,7405
16028,10146
16028,10565
16028,14718
15639,18575
16112,5
16112,5061
16112,6255
26390,925
26390,2435
26390,4654
26390,8151
26390,10254
27759,4928
27759,10253
109428,559
109428,768
109428,7263
23049,43
23049,2157
9310,33
9310,1473
11411,4110
11411,6194
11411,6231
11411,13549
16988,746
16988,806
16988,860
16988,2743
16988,8582
16988,11550
16988,11551
16988,11569
16988,11576
16988,11635
16988,12116
16988,20170
16988,22208
16988,23486
16988,54606
16988,57498
7304,1507
7304,2227
7304,5357
7304,18621
24747,3915
24747,11144
24747,11145
24747,11146
58048,20076
58048,94714
1491,1187
1491,11345
1491,12260
1491,25432
1491,52740
1491,76043
2989,8310
10629,130
10629,9195
255343,7561
255343,8676
255343,10497
255343,19037
255343,20339
255343,63810
4723,33
4723,769
4723,810
4723,856
4723,1700
4723,8848
4723,12622
4723,54030
4723,87783
10800,2613
25763,306
79694,694
79694,1786
79694,6194
79694,37826
4032,5
4032,23
18615,1246
18615,6455
18615,36650
10673,306
4584,441
4584,932
2977,1267
2977,2689
2977,6342
10760,10210
10760,46051
10760,46052
11093,27
11093,18619
11093,59951
207,9195
207,10282
8467,12
8467,11061
639,97
639,365
24226,306
9285,27
9285,2364
14709,4
14709,746
74643,591
74643,1992
74643,2577
74643,8676
74643,12391
74643,50630
74643,71510
13788,134
13788,423
13788,2481
13788,7295
83666,258
83666,9350
83666,10146
83666,23449
83666,25626
10781,12
10781,1633
10781,2481
10781,23653
10781,56620
318850,10146
13908,5
13908,497
13908,2608
1417,2029
1417,7470
1417,11628
39180,79
39180,172
39180,3929
39180,6194
39180,76292
16161,5
16161,1947
49950,829
49950,3287
10956,5
10956,2608
9594,3470
4638,33
4638,443
4638,694
4638,3656
4638,10163
13972,12
5038,308
5038,1824
5038,6538
5038,8530
5038,11737
5038,12010
13491,119
13491,823
13491,2800
13491,2802
13491,2888
13491,4250
13491,5975
13491,6181
13491,9375
13491,11682
13491,17513
13491,18843
13491,22675
13491,22676
13491,24991
13491,24992
13491,24993
10571,13158
10994,254
10994,1512
10994,5367
10994,6194
10994,12426
19994,444
19994,2890
25166,14589
25166,37498
30890,41
23169,491
17403,1867
17403,10146
17403,14718
12120,6313
12120,6314
9800,559
9800,1274
1090,5
1090,620
18475,3494
40160,2379
40160,9266
40160,33304
18074,915
18074,10157
18074,14159
9689,27
9781,12
9781,3242
9781,90195
9781,90196
9781,90197
8009,2737
8009,6179
3877,27
3877,1522
3877,7293
3877,12200
8854,2554
8854,6194
8854,9993
152599,770
152599,9015
18840,58
18840,3407
18840,20740
68727,6708
68727,7981
68727,8286
68727,9349
12657,8411
8265,310
8265,356
8265,866
8265,2355
8265,5358
8265,6301
8265,11434
8265,11544
8265,11545
34647,225
34647,856
73935,11093
73935,12178
28178,1843
28178,7419
28178,11278
28178,11341
28178,66327
28178,66328
185567,616
185567,1115
185567,5358
185567,7981
185567,23616
185567,34044
185567,34774
264656,2322
264656,6896
264656,11765
35696,6194
35696,10210
16351,803
16351,805
16351,12800
18777,737
18777,2150
18777,8802
18777,68097
2110,104
2110,356
2110,480
2110,963
2110,6896
9035,33
90,4
90,30
771,306
771,477
12154,9195
12154,10201
9576,441
9576,932
9576,2154
9576,4267
9576,10932
744,4
146,58
146,2269
146,2798
146,10565
146,12205
146,20289
146,20290
146,20291
14,27
14,2721
45269,308
45269,2452
45269,5005
45269,7217
45269,7309
45269,7493
45269,19578
45269,19579
9493,33
22556,6536
873,56
873,4357
873,6194
33196,5716
33196,7036
33196,12621
205596,22146
205596,38145
10765,6194
16769,33
33217,444
33217,5420
33217,8569
132232,33
132232,10677
132232,10678
11153,6194
208134,4
208134,746
208134,6328
1165,225
1165,247
1165,258
1165,866
1165,1178
1165,5358
1165,10843
1165,16804
4011,4354
4011,6194
17202,35
9587,5
65086,1314
65086,2452
65086,2514
65086,6417
65086,8989
65086,10246
65086,11448
65086,18230
10053,1302
10053,3287
11870,33
11778,33
11778,538
586,12
586,11391
586,11407
18736,2
18736,89603
134411,1450
134411,6735
134411,6736
134411,11448
134411,14739
287903,33
287903,923
9276,7405
9276,11705
15765,9195
2142,14
2142,978
2142,979
11397,333
11397,441
11397,2882
77016,10405
77016,11448
77016,11449
77016,16312
77016,46961
77016,47169
77016,47354
11478,33
11478,333
11478,506
11478,11482
266856,10163
13411,4194
13411,4195
13411,6194
10564,306
10564,32803
947,11356
24150,7405
24150,10370
24150,15822
228970,43
228970,15829
228970,93542
18405,134
18405,773
18405,17611
6961,2157
6961,12026
6961,29018
11442,7405
2493,1153
2493,49243
2493,49244
14047,308
14047,3298
14047,8801
64690,2266
64690,2527
64690,3263
64690,7263
64690,11337
64690,46625
11132,2
17127,306
1562,284
1562,359
1562,785
1562,2452
1562,2890
1562,10890
232679,551
232679,10156
17880,306
14736,4319
9434,175
9434,915
9434,961
23706,444
23706,711
23706,4258
23706,6332
23706,14718
11531,2188
11531,15160
9100,5
116,7
38843,444
38843,813
1245,5
1245,2370
4995,12
4995,178
4995,840
10413,5
14012,306
14012,711
14012,12194
9793,444
9793,1600
9793,2890
12212,333
12212,11317
12212,53473
13768,2
8975,306
8975,4024
8975,10339
342521,12
45272,2236
45272,3287
45272,5388
9424,79
9424,919
9424,2848
9424,8411
9424,33088
97367,737
97367,8600
97367,22632
254904,597
254904,7295
254904,57944
18681,769
12162,491
12162,770
12162,2053
12162,10255
12162,20343
12162,20344
11495,33
11495,10308
64689,81
64689,8532
64689,13184
64689,13648
64689,13649
157849,191
157849,1632
157849,7493
157849,9349
157849,13241
157849,28275
157849,36615
157849,36616
13166,508
13166,1171
13166,10104
13166,51708
15511,2885
15511,3204
15511,10280
37003,11522
37003,80711
12211,2737
12211,7405
13816,507
13816,2813
13816,7429
51828,2335
51828,5420
22798,444
22798,771
22798,8818
22798,17032
22798,19813
22798,93521
22798,93522
7501,2253
10743,995
10743,1632
10743,4131
37718,236
15237,8411
15237,8880
15237,36615
9686,9195
17644,1382
17644,91005
97430,11112
97430,11113
12257,6194
12257,11407
12257,13040
13539,711
13539,89439
68,10214
14024,12
14024,816
14024,3235
14024,15312
115,37
115,1382
115,10163
7874,2315
4911,60
4911,763
4911,1809
4911,1810
4911,8411
4911,11462
1988,81
1988,163
1988,838
16222,441
9557,2090
9557,2188
9026,2650
18276,862
18276,8926
18276,10221
8321,2376
8321,7419
8321,9349
8321,10146
8321,20899
72359,5984
72359,8840
10186,2890
25704,444
25704,2363
25704,2364
25704,2890
133694,6735
133694,6736
133694,10146
133694,29311
133694,29312
133694,29313
19265,58
19265,856
19265,1824
19265,12966
36047,10210
8053,2322
8053,6896
2290,5
2290,9269
2290,10230
2290,22684
5236,1885
5236,6194
6552,441
6552,598
6552,6092
1018,373
1018,635
1018,636
1018,637
1018,5358
10075,126
10075,8411
10075,12270
10075,51851
10075,51852
38031,6538
42188,43
42188,284
42188,9349
6687,2064
6687,2065
6687,2674
6687,7956
6687,9335
6687,10843
6687,12370
6687,12371
6687,12372
13853,4357
13853,6194
13853,11670
13853,22297
13853,69888
13853,69889
31306,5
31306,4434
8461,860
8461,2458
8461,9349
8461,11509
331592,63391
331592,63392
47692,803
47692,4564
47692,24724
19,4
19,12372
10045,104
10045,3823
10045,6896
400,14
253450,5552
253450,5686
253450,25345
253450,85047
253450,85048
253450,85049
9104,1983
9104,9349
9104,10565
11190,19802
16353,3182
23759,1178
23759,2452
23759,3573
23759,5358
23759,6194
23759,6301
24206,506
24206,40144
24206,40759
24206,50433
24206,54940
10185,35
10185,126
10185,2152
10185,22056
74536,10254
13501,769
13501,4384
13501,4385
15208,2568
15208,11011
15208,16016
15208,26771
15208,26772
15208,26773
15208,26774
15208,26775
172391,33805
262543,4434
262543,34070
9288,2055
9288,8933
9288,8934
9288,8935
370980,45724
20083,5649
40880,718
137,5
264999,6194
264999,34981
454,240
454,306
53457,83
53457,2577
53457,5358
53457,6586
53457,7454
53457,8350
53457,11246
53457,13855
53457,19959
288980,52859
33,171
33,6194
1951,76
1951,119
1951,201
1951,321
1951,814
1951,986
1951,1711
1951,3221
1951,5358
1951,5975
1951,6916
1951,7025
1951,11499
1951,12023
1951,12927
1951,17513
1951,23207
1951,25491
1951,30268
1951,53874
1951,55428
12405,43
12405,3573
12405,6194
12405,9349
10998,4
114,9195
114,10282
9396,4
319910,7294
2604,33
2604,4198
864,5888
14435,1632
1931,1309
691,60
691,7576
691,10761
9877,333
9877,559
9877,11317
9877,53473
12227,2
12227,10282
12227,12608
13824,2822
71688,2452
71688,5358
71688,5654
71688,6301
71688,7981
71688,9349
71688,11843
71688,19749
15173,3204
8291,5
13950,12
12158,4
11586,6194
10008,3244
10008,3533
10008,3608
10008,4298
10008,8933
10008,20451
10008,22705
2830,7405
12403,1302
12403,7295
12403,8853
12403,11029
12403,22539
34563,43
34563,444
34563,1975
34563,55015
14557,4
14557,746
10368,1702
10368,10102
10368,10378
10368,10379
10280,4
10280,10355
12637,60
12637,12252
34152,33
34152,4319
14434,43
11470,12
11470,17611
11470,21783
10741,308
10741,2266
10741,21856
24940,13
82679,4
82679,2348
82679,10039
82679,13204
2013,591
2013,862
2013,866
2013,1997
2013,5358
2013,6301
2013,11433
2013,11434
1440,12
1440,716
1440,2570
18041,79
18041,172
18041,6194
18041,19507
28029,14
28029,79
28029,372
28029,13158
1123,932
1123,5870
1123,10163
87729,2370
87729,9195
16899,288
16899,1205
16899,2650
16899,2651
16899,3539
16899,6901
16899,23068
41317,33
41317,26473
41317,26474
245700,9349
245700,9987
245700,10100
245700,11267
245700,16804
245700,45503
245700,47802
37842,83
37842,225
37842,310
37842,850
37842,5358
37842,5870
37842,6586
37842,11246
37842,11778
37842,11944
9045,82
9045,3823
9045,5358
9045,13837
9045,22182
9045,22370
44092,2812
44092,5552
44092,15866
44092,21488
44092,21489
44092,21490
44754,43
44754,258
44754,932
44754,10161
23988,4271
43949,86256
142,1246
142,3997
142,10146
142,10565
9603,4
10712,7449
243938,4
243938,60
243938,8411
10876,43
10876,376
10876,8780
10876,30257
10876,75937
86838,2376
86838,5490
86838,7281
86838,9349
25208,1403
25208,10146
25208,37497
613,986
613,2278
613,2683
613,3391
613,5755
613,7025
613,7201
1913,104
1913,692
1913,784
1913,850
1913,6639
1913,7248
1913,10050
1913,11408
1913,11955
1913,12012
1913,28812
97370,698
97370,2452
97370,7493
97370,8073
97370,8087
97370,8092
97370,9349
97370,12075
97370,27543
97370,41077
801,554
801,9195
54518,7377
54518,7378
54518,7379
44214,43
44214,444
44214,7503
44214,10246
240,4
240,536
9816,746
9816,53673
10131,12
339984,559
339984,5752
8859,306
8859,1088
11967,306
11967,10210
239563,308
239563,3314
239563,7076
239563,15855
222899,127
222899,1309
222899,7291
4951,1757
4951,1783
4951,9195
10985,497
10985,11837
10985,51753
9644,12
332567,5
332567,23513
332567,67069
1954,12
1954,816
1954,817
1954,6363
1954,12200
15489,4
15489,2348
15250,3287
22345,559
22345,4077
22345,4078
9448,559
38223,4
38223,2070
38223,2348
11186,33
136835,49968
5876,3982
5876,7405
264660,284
264660,5726
264660,9349
264660,41077
492,37
492,278
492,279
25462,3287
238603,3036
238603,10426
10691,9195
10691,12548
1251,27
1251,56
1251,171
1251,6194
5172,1861
58680,12
58680,1947
58680,39288
264644,806
264644,2335
264644,3353
264644,5267
264644,7493
264644,35846
264644,41077
264644,82552
14577,3929
14577,8411
11592,11308
11592,17411
16406,5
3682,1483
3682,1811
3682,53009
3682,61337
9683,9195
2084,931
2084,932
2084,9349
107811,7295
107811,8852
107811,10227
107811,52337
2266,1031
2266,1032
2266,1033
13074,2108
13074,2448
13074,3997
13074,11317
144340,10146
48217,280
48217,6982
48217,7089
28211,694
28211,4607
28211,25886
47502,12
47502,14
9950,2448
84892,491
84892,2130
24227,12
24227,7708
24227,36390
9672,1422
9672,8802
9672,11509
9672,33617
44853,163
44853,718
44853,803
44853,1178
44853,5358
44853,15278
44853,17449
44853,18335
157544,126
157544,1632
157544,20851
157544,58399
59678,2452
59678,5870
59678,9349
79777,7263
158011,559
158011,10339
158011,15462
158011,15463
158011,15464
158011,15465
407887,3965
17043,890
17043,7492
17043,8411
17043,12474
17043,63105
17043,68063
17043,68064
8952,6896
62204,999
62204,2359
13435,43
13435,2510
17187,33
319,342
319,3322
319,6194
319,10210
59457,703
9504,12
9504,67780
9504,67781
37414,163
37414,3572
6217,33
6217,4361
26688,491
26688,4194
43867,60
43867,1553
6615,737
6615,8411
6615,19731
14574,14
14574,288
14574,7364
16,8
16,76
16,119
16,157
16,201
16,321
16,591
16,2996
16,4524
16,5358
16,5755
16,5975
16,6916
16,7025
16,7330
16,8659
16,9349
16,11239
16,14937
16,17513
16,30268
16,53667
16,53668
16,53669
16,53670
16,53671
39780,43
39780,8724
39780,39711
21612,3989
36691,10226
36691,10254
36691,23596
23631,444
23631,6332
23631,10807
23631,10808
45324,8689
45324,8690
45324,8691
45324,8692
45324,11801
45324,36028
45324,36029
12144,1
12144,33
12144,56
12144,6422
12144,20448
12144,69627
11658,11420
56601,19901
56601,19902
56601,19903
56601,19904
56601,19905
9552,6194
9552,48184
578,33
578,1865
2105,33
2105,491
2105,506
2105,3169
126319,694
126319,2675
126319,6973
126319,13351
126319,27350
126319,32853
10136,4
67660,1309
10611,8411
154,4
3049,6194
3049,10210
860,60
860,8791
9281,4
75674,7295
75674,8403
9762,491
9762,2378
9762,9195
9762,74192
3179,4
3179,360
3179,746
184,14
13335,12
76726,306
76726,444
76726,1302
76726,43394
10269,60
10269,3645
10269,8845
36819,146
17130,4
17130,746
57214,1885
57214,3527
11202,306
9357,43
9357,7053
13812,829
13812,3287
13812,22791
9030,838
9030,4622
19084,43
19084,4342
19084,11051
19084,11052
8386,33
8386,216
8386,45689
10437,2
10437,6254
1360,14
1360,35
1360,689
1360,690
101267,4
101267,23
101267,746
101267,7377
222935,711
222935,12292
222935,22213
10220,14
10220,1566
284296,4
284296,10351
284296,24021
31915,4
11601,2188
205220,288
205220,308
205220,1219
205220,7981
205220,12005
205220,18188
11354,12
16241,734
16241,1155
14191,711
14191,7747
286565,711
129670,838
129670,2570
9059,33
9059,69626
34549,2
34549,4194
57157,4
57157,3574
57157,9350
1948,35
1948,126
1948,2152
1948,11152
28353,3492
28353,38799
46889,12
46889,216
38093,43
38093,444
38093,5677
14976,1274
11027,1176
11027,14309
11027,21541
3635,1470
3635,1471
3635,1472
387,209
387,210
387,1704
387,7025
387,11344
6020,9195
122906,10163
122906,14384
9550,724
60599,1632
60599,2394
60599,11093
60599,12501
60599,14580
60599,24930
60599,24933
60599,24934
227719,4
227719,746
227719,2481
227719,7377
14299,21435
19419,33
19419,3929
12088,79
12088,1302
12088,19047
14799,2265
9466,21716
9466,21717
7510,559
31246,20877
61752,43
61752,4319
10944,21126
10944,21128
10362,846
10362,856
10362,4384
14778,1261
14778,10791
14778,10843
14778,33025
1255,685
1255,822
1255,945
1255,946
10212,306
10212,711
10212,2979
10212,7364
10212,25820
8669,8411
179144,83
179144,1533
179144,1677
179144,3366
179144,5358
179144,6246
179144,7981
179144,11011
179144,11248
179144,11795
179144,20416
179144,20418
179144,20419
179144,20420
16857,802
16857,2231
16857,7380
86825,43
86825,1645
86825,9350
844,255
844,354
844,19858
844,26492
8060,737
8060,1838
8060,10039
15907,1512
15907,5329
15907,5367
15907,6194
38448,1266
38448,5267
38448,5703
38448,5704
38448,19961
38448,40605
327,528
327,567
327,6516
327,11561
327,11562
327,11563
9260,129
9260,185
9260,5367
9260,6194
9260,21625
61337,285
61337,12451
61337,44419
13079,846
89325,13040
89325,53303
4170,620
12479,915
44555,724
44555,5946
10133,14
10133,185
21345,5552
21345,14714
21345,26240
21345,26241
21345,26242
61984,1393
61984,3363
61984,4649
61984,6516
61984,7093
61984,7912
61984,9149
61984,11846
61984,12383
61984,12384
61984,12385
61984,12386
61984,12387
50601,17887
50601,24262
50601,24264
50601,24266
26466,1854
26466,2452
26466,3207
26466,4024
26466,4564
26466,13502
26466,80386
236751,559
236751,3287
236751,16314
107,441
107,3287
107,13419
8913,4
13889,1779
13889,2680
13889,2752
13889,3214
18530,393
18530,738
18530,23486
18530,23487
358451,3393
358451,3618
358451,10284
927,56
927,6194
11,1
11,306
291870,1632
291870,1894
291870,11029
291870,28200
291870,73666
291870,90185
907,8411
206563,345
206563,10163
206563,32243
11887,2
45317,4
12094,4
10377,306
10377,89303
10377,89304
249164,12
249164,8411
256092,17161
256092,24032
9942,4
9942,932
10748,2650
10748,2651
10748,23164
1817,711
10229,813
10229,5329
10229,5367
10229,6194
687,406
687,1382
687,10163
796,5
796,505
796,506
22804,1632
22804,2061
10156,306
10156,5612
12837,43
12837,431
12837,6332
12837,12485
17708,3929
17708,9195
13937,33
13937,1280
28932,60
28932,4880
31909,16337
167073,1508
167073,5267
167073,7177
167073,16486
3175,88
3175,6194
3175,11272
14369,158
14369,431
14369,1171
14369,9195
16888,2822
121826,288
121826,13151
10646,5
10646,497
12149,995
12149,5264
12149,11050
304357,288
304357,8088
11184,43
11184,70
11184,738
11184,892
11184,8874
11184,8875
766,33
766,467
766,8411
766,10308
20009,34
20009,3287
1587,4
30973,10167
30973,10168
30973,10169
11109,289
11109,635
11109,2452
11109,8763
11109,10100
11109,20456
11109,52723
11109,52724
11109,52725
9027,33
9027,5870
63020,28205
86829,694
86829,5490
86829,20664
11065,816
11065,15700
11065,53732
11065,53733
13888,441
42345,4
42345,64771
13994,60
1590,737
1590,739
62728,288
62728,694
62728,2452
11917,1632
11917,2061
45138,8930
45138,11702
80271,215
80271,771
80271,84637
80271,84638
4657,8724
4657,29052
4657,57625
4657,57626
4657,57627
4657,57628
4657,57629
14395,1569
14395,19146
24137,14
24137,186
190847,892
190847,5267
190847,5358
190847,7281
190847,18078
11056,357
11056,7302
11056,7405
11056,7956
62,385
62,8411
601,33
601,56
13067,97
13067,3323
13067,10039
25379,2893
25379,20465
25379,20466
88641,365
14877,2987
14877,2988
14877,73675
96399,41537
304410,83
304410,819
304410,7561
304410,19037
304410,19491
304410,23291
304410,67186
489,14
489,2253
489,23201
373314,1632
373314,59367
214,35
214,2061
214,23019
10890,5848
1588,919
316727,33
316727,729
316727,2481
316727,3172
10314,14
10314,870
10314,1811
663,35
663,2061
11804,33
11804,1063
11804,1205
11804,3388
11804,8582
11804,11567
11804,11573
11804,12026
11804,55258
16781,35
11873,514
11873,9195
9289,306
9289,13630
10414,5888
1970,768
1970,829
1970,830
1970,4154
1970,4710
9614,33
9614,1606
9614,3929
8922,60
8922,70
8922,995
8922,21784
8922,21785
1648,41
17917,441
17917,1807
17917,3632
74534,6735
74534,6736
19405,3475
19405,4254
9355,2537
10999,306
10999,396
10999,1885
321258,126
321258,829
321258,2912
321258,18880
321258,47729
44040,33
44040,2531
44040,6006
44040,7295
10426,12
280092,34
13938,559
13938,2730
13938,3088
10163,12
10163,5570
12182,5
12182,771
12182,1473
12182,3287
1832,6644
1832,16934
9034,43
15301,6194
10135,60
10135,206
10135,1885
26352,175
26352,915
20616,306
20616,2150
20616,18619
20616,33433
20616,89630
9794,1632
15037,5
227,70
227,6194
294272,2
294272,3036
11336,4
11336,1176
11336,10308
283445,2514
283445,3172
283445,7437
283445,7625
283445,8147
283445,69110
283445,69111
88036,559
88036,11317
88036,11341
88036,11466
10984,79
10984,172
10984,6194
22824,33
22824,859
22824,1268
22824,12026
22824,12234
22824,26082
22824,63903
9526,1246
9526,2152
9526,11486
9526,11487
9526,11488
39349,919
39349,10157
39349,22051
39349,89437
15983,4110
14544,43
11545,9195
42684,134
42684,7295
42684,10936
42684,12007
42684,12158
268238,43
268238,6735
268238,30037
8359,12
8359,2454
8359,2455
8359,7429
8359,52005
8359,52006
8359,52007
15648,33
41823,33
41823,4319
11891,306
11891,5682
9362,33
9362,3851
9902,491
9902,506
9902,508
9902,5755
9902,24211
9902,24212
9902,53350
14729,60
9455,12
9455,3480
103731,7493
103731,10892
10090,4
10090,215
10090,216
10090,306
10090,7480
10090,37845
10090,89635
164558,5
164558,34
19905,838
19905,2977
19905,4740
17710,4
17710,2348
17710,4859
17710,24955
17710,67244
75900,288
75900,308
75900,2452
75900,10247
75900,22153
9515,14
27322,12
27322,4665
328425,3172
328425,32299
328425,39649
328425,47729
328425,69542
14120,2867
14120,2868
10050,53009
1542,306
1542,7458
10490,12
10490,594
10490,596
87093,308
87093,2293
87093,8600
87093,8601
10029,7380
10029,10201
10029,38085
10029,38086
11507,441
11507,7585
37931,7295
3472,14
3472,288
3472,1390
3472,12666
87818,2150
87818,7295
87818,8852
87818,8890
87818,8891
13160,11565
13160,12026
13160,92137
88005,771
88005,9350
88005,10039
88005,10146
52067,2361
73,12
73,924
73,11308
134597,5176
134597,10285
24034,2
24034,3475
14283,164
14283,181
404,2
404,181
404,373
404,635
404,637
404,694
404,5358
404,7832
404,59423
13201,60
209403,12622
209403,25975
7942,2245
7942,2246
7942,6847
73247,33
253331,14580
34043,14
34043,870
34043,5389
9952,8411
256924,6831
256924,33603
82532,9350
41110,2683
134371,25673
134371,30033
2088,10163
2088,31080
2088,36907
10388,2188
1640,2087
1640,2448
1640,12260
